BCH_NO	INVSPL_CD	INDVROLETP_CD	TRANS_CD	CORPINDV_CD	DEDTRANS_NO	DT	ISSUE_PRCAL_PAY_NO	FR_PRCAL_PAY_NO	TO_PRCAL_PAY_NO	AMT	CHQTP_CD	PAY_REVS_IND	ORIG_TRANS_CD	GL_CD	MISACCT_CD	ORG_CD	THPTY_CD	BONDANNCAMP_EFFYR	INDV_ID
11		E	C457	I	734	1/1/2023 0:00				200.00	1	0	C457						51474
11		E	C457	I	735	1/1/2023 0:00				200.00	1	0	C457						220546
11		E	C457	I	736	1/1/2023 0:00				200.00	1	0	C457						253540
11		E	C457	I	737	1/1/2023 0:00				200.00	1	0	C457						373374
11		E	C457	I	738	1/1/2023 0:00				200.00	1	0	C457						291940
11		E	C457	I	739	1/1/2023 0:00				200.00	1	0	C457						351226
11		E	C457	I	740	1/1/2023 0:00				200.00	1	0	C457						215408
11		E	C457	I	741	1/1/2023 0:00				200.00	1	0	C457						32060
11		E	C457	I	742	1/1/2023 0:00				200.00	1	0	C457						395258
11		E	C457	I	743	1/1/2023 0:00				200.00	1	0	C457						396050
11		E	C457	I	744	1/1/2023 0:00				200.00	1	0	C457						202910
11		E	C457	I	745	1/1/2023 0:00				200.00	1	0	C457						230470
11		E	C457	I	746	1/1/2023 0:00				200.00	1	0	C457						506343
11		E	C457	I	747	1/1/2023 0:00				200.00	1	0	C457						233370
11		E	C457	I	748	1/1/2023 0:00				200.00	1	0	C457						10341
11		E	C457	I	749	1/1/2023 0:00				200.00	1	0	C457						297212
11		E	C457	I	750	1/1/2023 0:00				200.00	1	0	C457						295900
11		E	C457	I	751	1/1/2023 0:00				200.00	1	0	C457						506477
11		E	C457	I	752	1/1/2023 0:00				200.00	1	0	C457						258911
11		E	C457	I	753	1/1/2023 0:00				200.00	1	0	C457						264248
11		E	C457	I	754	1/1/2023 0:00				200.00	1	0	C457						491877
11		E	C457	I	755	1/1/2023 0:00				200.00	1	0	C457						82230
11		E	C457	I	756	1/1/2023 0:00				200.00	1	0	C457						51292
11		E	C457	I	757	1/1/2023 0:00				200.00	1	0	C457						33217
11		E	C457	I	758	1/1/2023 0:00				200.00	1	0	C457						34355
11		E	C457	I	759	1/1/2023 0:00				200.00	1	0	C457						129676
11		E	C457	I	760	1/1/2023 0:00				200.00	1	0	C457						57273
11		E	C457	I	761	1/1/2023 0:00				200.00	1	0	C457						235797
11		E	C457	I	762	1/1/2023 0:00				200.00	1	0	C457						518090
11		E	C457	I	763	1/1/2023 0:00				200.00	1	0	C457						325832
11		E	C457	I	764	1/1/2023 0:00				200.00	1	0	C457						379115
11		E	C457	I	765	1/1/2023 0:00				200.00	1	0	C457						397316
11		E	C457	I	766	1/1/2023 0:00				200.00	1	0	C457						304393
11		E	C457	I	767	1/1/2023 0:00				200.00	1	0	C457						28860
11		E	C457	I	768	1/1/2023 0:00				200.00	1	0	C457						251183
11		E	C457	I	769	1/1/2023 0:00				200.00	1	0	C457						220410
11		E	C457	I	770	1/1/2023 0:00				200.00	1	0	C457						37937
11		E	C457	I	771	1/1/2023 0:00				200.00	1	0	C457						375446
11		E	C457	I	772	1/1/2023 0:00				200.00	1	0	C457						321146
11		E	C457	I	773	1/1/2023 0:00				200.00	1	0	C457						426867
11		E	C457	I	774	1/1/2023 0:00				200.00	1	0	C457						300010
11		E	C457	I	775	1/1/2023 0:00				200.00	1	0	C457						492833
11		E	C457	I	776	1/1/2023 0:00				200.00	1	0	C457						228515
11		E	C457	I	777	1/1/2023 0:00				200.00	1	0	C457						412028
11		E	C457	I	778	1/1/2023 0:00				200.00	1	0	C457						11365
11		E	C457	I	779	1/1/2023 0:00				200.00	1	0	C457						270324
11		E	C457	I	780	1/1/2023 0:00				200.00	1	0	C457						310160
11		E	C457	I	781	1/1/2023 0:00				200.00	1	0	C457						288831
11		E	C457	I	782	1/1/2023 0:00				200.00	1	0	C457						224563
11		E	C457	I	783	1/1/2023 0:00				200.00	1	0	C457						185975
11		E	C457	I	784	1/1/2023 0:00				200.00	1	0	C457						223440
11		E	C457	I	785	1/1/2023 0:00				200.00	1	0	C457						181925
11		E	C457	I	786	1/1/2023 0:00				200.00	1	0	C457						354597
11		E	C457	I	787	1/1/2023 0:00				200.00	1	0	C457						341250
11		E	C457	I	788	1/1/2023 0:00				200.00	1	0	C457						38299
11		E	C457	I	789	1/1/2023 0:00				200.00	1	0	C457						34322
11		E	C457	I	790	1/1/2023 0:00				200.00	1	0	C457						224081
11		E	C457	I	791	1/1/2023 0:00				200.00	1	0	C457						332576
11		E	C457	I	792	1/1/2023 0:00				200.00	1	0	C457						171803
11		E	C457	I	793	1/1/2023 0:00				200.00	1	0	C457						122317
11		E	C457	I	794	1/1/2023 0:00				200.00	1	0	C457						359593
11		E	C457	I	795	1/1/2023 0:00				200.00	1	0	C457						374342
11		E	C457	I	796	1/1/2023 0:00				200.00	1	0	C457						325584
11		E	C457	I	797	1/1/2023 0:00				200.00	1	0	C457						349460
11		E	C457	I	798	1/1/2023 0:00				200.00	1	0	C457						504922
11		E	C457	I	799	1/1/2023 0:00				200.00	1	0	C457						393174
11		E	C457	I	800	1/1/2023 0:00				200.00	1	0	C457						377198
11		E	C457	I	801	1/1/2023 0:00				200.00	1	0	C457						42192
11		E	C457	I	802	1/1/2023 0:00				200.00	1	0	C457						13734
11		E	C457	I	803	1/1/2023 0:00				200.00	1	0	C457						125260
11		E	C457	I	804	1/1/2023 0:00				200.00	1	0	C457						499864
11		E	C457	I	805	1/1/2023 0:00				200.00	1	0	C457						499934
11		E	C457	I	806	1/1/2023 0:00				200.00	1	0	C457						252410
11		E	C457	I	807	1/1/2023 0:00				200.00	1	0	C457						385835
11		E	C457	I	808	1/1/2023 0:00				200.00	1	0	C457						492686
11		E	C457	I	809	1/1/2023 0:00				200.00	1	0	C457						203513
11		E	C457	I	810	1/1/2023 0:00				200.00	1	0	C457						203402
11		E	C457	I	811	1/1/2023 0:00				200.00	1	0	C457						60103
11		E	C457	I	812	1/1/2023 0:00				200.00	1	0	C457						349886
11		E	C457	I	813	1/1/2023 0:00				200.00	1	0	C457						11308
11		E	C457	I	814	1/1/2023 0:00				200.00	1	0	C457						308102
11		E	C457	I	815	1/1/2023 0:00				200.00	1	0	C457						212465
11		E	C457	I	816	1/1/2023 0:00				200.00	1	0	C457						331898
11		E	C457	I	817	1/1/2023 0:00				200.00	1	0	C457						59667
11		E	C457	I	818	1/1/2023 0:00				200.00	1	0	C457						103887
11		E	C457	I	819	1/1/2023 0:00				200.00	1	0	C457						128736
11		E	C457	I	820	1/1/2023 0:00				200.00	1	0	C457						442077
11		E	C457	I	821	1/1/2023 0:00				200.00	1	0	C457						23515
11		E	C457	I	822	1/1/2023 0:00				200.00	1	0	C457						102137
11		E	C457	I	823	1/1/2023 0:00				200.00	1	0	C457						11363
11		E	C457	I	824	1/1/2023 0:00				200.00	1	0	C457						405485
11		E	C457	I	825	1/1/2023 0:00				200.00	1	0	C457						385436
11		E	C457	I	826	1/1/2023 0:00				200.00	1	0	C457						260320
11		E	C457	I	827	1/1/2023 0:00				200.00	1	0	C457						113688
11		E	C457	I	828	1/1/2023 0:00				200.00	1	0	C457						485528
11		E	C457	I	829	1/1/2023 0:00				200.00	1	0	C457						523058
11		E	C457	I	830	1/1/2023 0:00				200.00	1	0	C457						514132
11		E	C457	I	831	1/1/2023 0:00				200.00	1	0	C457						143468
11		E	C457	I	832	1/1/2023 0:00				200.00	1	0	C457						46268
11		E	C457	I	833	1/1/2023 0:00				200.00	1	0	C457						496823
11		E	C457	I	834	1/1/2023 0:00				200.00	1	0	C457						511099
11		E	C457	I	835	1/1/2023 0:00				200.00	1	0	C457						63040
11		E	C457	I	836	1/1/2023 0:00				200.00	1	0	C457						463556
11		E	C457	I	837	1/1/2023 0:00				200.00	1	0	C457						522607
11		E	C457	I	838	1/1/2023 0:00				200.00	1	0	C457						517178
11		E	C457	I	839	1/1/2023 0:00				200.00	1	0	C457						426146
11		E	C457	I	840	1/1/2023 0:00				200.00	1	0	C457						522039
11		E	C457	I	841	1/1/2023 0:00				200.00	1	0	C457						512393
11		E	C457	I	842	1/1/2023 0:00				200.00	1	0	C457						514721
11		E	C457	I	843	1/1/2023 0:00				200.00	1	0	C457						441870
11		E	C457	I	844	1/1/2023 0:00				200.00	1	0	C457						518242
11		E	C457	I	845	1/1/2023 0:00				200.00	1	0	C457						531767
11		E	C457	I	846	1/1/2023 0:00				200.00	1	0	C457						531360
11		E	C457	I	847	1/1/2023 0:00				200.00	1	0	C457						385046
11		E	C457	I	848	1/1/2023 0:00				200.00	1	0	C457						340760
11		E	C457	I	849	1/1/2023 0:00				200.00	1	0	C457						86512
11		E	C457	I	850	1/1/2023 0:00				200.00	1	0	C457						531613
11		E	C457	I	851	1/1/2023 0:00				200.00	1	0	C457						489966
11		E	C457	I	852	1/1/2023 0:00				200.00	1	0	C457						485054
11		E	C457	I	853	1/1/2023 0:00				200.00	1	0	C457						531129
11		E	C457	I	854	1/1/2023 0:00				200.00	1	0	C457						142706
11		E	C457	I	855	1/1/2023 0:00				200.00	1	0	C457						496944
11		E	C457	I	856	1/1/2023 0:00				200.00	1	0	C457						169794
11		E	C457	I	857	1/1/2023 0:00				200.00	1	0	C457						20545
11		E	C457	I	858	1/1/2023 0:00				200.00	1	0	C457						528584
11		E	C457	I	859	1/1/2023 0:00				200.00	1	0	C457						491102
11		E	C457	I	860	1/1/2023 0:00				200.00	1	0	C457						525167
11		E	C457	I	861	1/1/2023 0:00				200.00	1	0	C457						248777
11		E	C457	I	862	1/1/2023 0:00				200.00	1	0	C457						517325
11		E	C457	I	863	1/1/2023 0:00				200.00	1	0	C457						57174
11		E	C457	I	864	1/1/2023 0:00				200.00	1	0	C457						528071
11		E	C457	I	865	1/1/2023 0:00				200.00	1	0	C457						520203
11		E	C457	I	866	1/1/2023 0:00				200.00	1	0	C457						492443
11		E	C457	I	867	1/1/2023 0:00				200.00	1	0	C457						377680
11		E	C457	I	868	1/1/2023 0:00				200.00	1	0	C457						531278
11		E	C457	I	869	1/1/2023 0:00				200.00	1	0	C457						502859
11		E	C457	I	870	1/1/2023 0:00				200.00	1	0	C457						517802
11		E	C457	I	871	1/1/2023 0:00				200.00	1	0	C457						510094
11		E	C457	I	872	1/1/2023 0:00				200.00	1	0	C457						515529
11		E	C457	I	873	1/1/2023 0:00				200.00	1	0	C457						522409
11		E	C457	I	874	1/1/2023 0:00				200.00	1	0	C457						529316
11		E	C457	I	875	1/1/2023 0:00				200.00	1	0	C457						495993
11		E	C457	I	876	1/1/2023 0:00				200.00	1	0	C457						510361
11		E	C457	I	877	1/1/2023 0:00				200.00	1	0	C457						332023
11		E	C457	I	878	1/1/2023 0:00				200.00	1	0	C457						516951
11		E	C457	I	879	1/1/2023 0:00				200.00	1	0	C457						519328
11		E	C457	I	880	1/1/2023 0:00				200.00	1	0	C457						510850
11		E	C457	I	881	1/1/2023 0:00				200.00	1	0	C457						494048
11		E	C457	I	882	1/1/2023 0:00				200.00	1	0	C457						512915
11		E	C457	I	883	1/1/2023 0:00				200.00	1	0	C457						175260
11		E	C457	I	884	1/1/2023 0:00				200.00	1	0	C457						510464
11		E	C457	I	885	1/1/2023 0:00				200.00	1	0	C457						511100
11		E	C457	I	886	1/1/2023 0:00				200.00	1	0	C457						519114
11		E	C457	I	887	1/1/2023 0:00				200.00	1	0	C457						526949
11		E	C457	I	888	1/1/2023 0:00				200.00	1	0	C457						518415
11		E	C457	I	889	1/1/2023 0:00				200.00	1	0	C457						500108
11		E	C457	I	890	1/1/2023 0:00				200.00	1	0	C457						524340
11		E	C457	I	891	1/1/2023 0:00				200.00	1	0	C457						336490
11		E	C457	I	892	1/1/2023 0:00				200.00	1	0	C457						526315
11		E	C457	I	893	1/1/2023 0:00				200.00	1	0	C457						496791
11		E	C457	I	894	1/1/2023 0:00				200.00	1	0	C457						524520
11		E	C457	I	895	1/1/2023 0:00				200.00	1	0	C457						525413
11		E	C457	I	896	1/1/2023 0:00				200.00	1	0	C457						307363
11		E	C457	I	897	1/1/2023 0:00				200.00	1	0	C457						124057
11		E	C457	I	898	1/1/2023 0:00				200.00	1	0	C457						530616
11		E	C457	I	899	1/1/2023 0:00				200.00	1	0	C457						350514
11		E	C457	I	900	1/1/2023 0:00				200.00	1	0	C457						491704
11		E	C457	I	901	1/1/2023 0:00				200.00	1	0	C457						496865
11		E	C457	I	902	1/1/2023 0:00				200.00	1	0	C457						506872
11		E	C457	I	903	1/1/2023 0:00				200.00	1	0	C457						344620
11		E	C457	I	904	1/1/2023 0:00				200.00	1	0	C457						502704
11		E	C457	I	905	1/1/2023 0:00				200.00	1	0	C457						308432
11		E	C457	I	906	1/1/2023 0:00				200.00	1	0	C457						38810
11		E	C457	I	907	1/1/2023 0:00				200.00	1	0	C457						518871
11		E	C457	I	908	1/1/2023 0:00				200.00	1	0	C457						432383
11		E	C457	I	909	1/1/2023 0:00				200.00	1	0	C457						264155
11		E	C457	I	910	1/1/2023 0:00				200.00	1	0	C457						515974
11		E	C457	I	911	1/1/2023 0:00				200.00	1	0	C457						416276
11		E	C457	I	912	1/1/2023 0:00				200.00	1	0	C457						501429
11		E	C457	I	913	1/1/2023 0:00				200.00	1	0	C457						532144
11		E	C457	I	914	1/1/2023 0:00				200.00	1	0	C457						525151
11		E	C457	I	915	1/1/2023 0:00				200.00	1	0	C457						511443
11		E	C457	I	916	1/1/2023 0:00				200.00	1	0	C457						428333
11		E	C457	I	917	1/1/2023 0:00				200.00	1	0	C457						531600
11		E	C457	I	918	1/1/2023 0:00				200.00	1	0	C457						519961
11		E	C457	I	919	1/1/2023 0:00				200.00	1	0	C457						45369
11		E	C457	I	920	1/1/2023 0:00				200.00	1	0	C457						459106
11		E	C457	I	921	1/1/2023 0:00				200.00	1	0	C457						487997
11		E	C457	I	922	1/1/2023 0:00				200.00	1	0	C457						502070
11		E	C457	I	923	1/1/2023 0:00				200.00	1	0	C457						216240
11		E	C457	I	924	1/1/2023 0:00				200.00	1	0	C457						530566
11		E	C457	I	925	1/1/2023 0:00				200.00	1	0	C457						531426
11		E	C457	I	926	1/1/2023 0:00				200.00	1	0	C457						465030
11		E	C457	I	927	1/1/2023 0:00				200.00	1	0	C457						530690
11		E	C457	I	928	1/1/2023 0:00				200.00	1	0	C457						511333
11		E	C457	I	929	1/1/2023 0:00				200.00	1	0	C457						511215
11		E	C457	I	930	1/1/2023 0:00				200.00	1	0	C457						501539
11		E	C457	I	931	1/1/2023 0:00				200.00	1	0	C457						527833
11		E	C457	I	932	1/1/2023 0:00				200.00	1	0	C457						230010
11		E	C457	I	933	1/1/2023 0:00				200.00	1	0	C457						503641
11		E	C457	I	934	1/1/2023 0:00				200.00	1	0	C457						193868
11		E	C457	I	935	1/1/2023 0:00				200.00	1	0	C457						506556
11		E	C457	I	936	1/1/2023 0:00				200.00	1	0	C457						335110
11		E	C457	I	937	1/1/2023 0:00				200.00	1	0	C457						505917
11		E	C457	I	938	1/1/2023 0:00				200.00	1	0	C457						522162
11		E	C457	I	939	1/1/2023 0:00				200.00	1	0	C457						527102
11		E	C457	I	940	1/1/2023 0:00				200.00	1	0	C457						112193
11		E	C457	I	941	1/1/2023 0:00				200.00	1	0	C457						218361
11		E	C457	I	942	1/1/2023 0:00				200.00	1	0	C457						300441
11		E	C457	I	943	1/1/2023 0:00				200.00	1	0	C457						521723
11		E	C457	I	944	1/1/2023 0:00				200.00	1	0	C457						527722
11		E	C457	I	945	1/1/2023 0:00				200.00	1	0	C457						427587
11		E	C457	I	946	1/1/2023 0:00				200.00	1	0	C457						235856
11		E	C457	I	947	1/1/2023 0:00				200.00	1	0	C457						515223
11		E	C457	I	948	1/1/2023 0:00				200.00	1	0	C457						494605
11		E	C457	I	949	1/1/2023 0:00				200.00	1	0	C457						72488
11		E	C457	I	950	1/1/2023 0:00				200.00	1	0	C457						513965
11		E	C457	I	951	1/1/2023 0:00				200.00	1	0	C457						92635
11		E	C457	I	952	1/1/2023 0:00				200.00	1	0	C457						509949
11		E	C457	I	953	1/1/2023 0:00				200.00	1	0	C457						532290
11		E	C457	I	954	1/1/2023 0:00				200.00	1	0	C457						533609
11		E	C457	I	955	1/1/2023 0:00				200.00	1	0	C457						533891
11		E	C457	I	956	1/1/2023 0:00				200.00	1	0	C457						366227
11		E	C457	I	957	1/1/2023 0:00				200.00	1	0	C457						516201
11		E	C457	I	958	1/1/2023 0:00				200.00	1	0	C457						518337
11		E	C457	I	959	1/1/2023 0:00				200.00	1	0	C457						499616
11		E	C457	I	960	1/1/2023 0:00				200.00	1	0	C457						310460
11		E	C457	I	961	1/1/2023 0:00				200.00	1	0	C457						523968
11		E	C457	I	962	1/1/2023 0:00				200.00	1	0	C457						229970
11		E	C457	I	963	1/1/2023 0:00				200.00	1	0	C457						231260
11		E	C457	I	964	1/1/2023 0:00				200.00	1	0	C457						513362
11		E	C457	I	965	1/1/2023 0:00				200.00	1	0	C457						524051
11		E	C457	I	966	1/1/2023 0:00				200.00	1	0	C457						523937
11		E	C457	I	967	1/1/2023 0:00				200.00	1	0	C457						22582
11		E	C457	I	968	1/1/2023 0:00				200.00	1	0	C457						495384
11		E	C457	I	969	1/1/2023 0:00				200.00	1	0	C457						503890
11		E	C457	I	970	1/1/2023 0:00				200.00	1	0	C457						509822
11		E	C457	I	971	1/1/2023 0:00				200.00	1	0	C457						525105
11		E	C457	I	972	1/1/2023 0:00				200.00	1	0	C457						490939
11		E	C457	I	973	1/1/2023 0:00				200.00	1	0	C457						502869
11		E	C457	I	974	1/1/2023 0:00				200.00	1	0	C457						510858
11		E	C457	I	975	1/1/2023 0:00				200.00	1	0	C457						303821
11		E	C457	I	976	1/1/2023 0:00				200.00	1	0	C457						512466
11		E	C457	I	977	1/1/2023 0:00				200.00	1	0	C457						525253
11		E	C457	I	978	1/1/2023 0:00				200.00	1	0	C457						500914
11		E	C457	I	979	1/1/2023 0:00				200.00	1	0	C457						523934
11		E	C457	I	980	1/1/2023 0:00				200.00	1	0	C457						527877
11		E	C457	I	981	1/1/2023 0:00				200.00	1	0	C457						492943
11		E	C457	I	982	1/1/2023 0:00				200.00	1	0	C457						232640
11		E	C457	I	983	1/1/2023 0:00				200.00	1	0	C457						82669
11		E	C457	I	984	1/1/2023 0:00				200.00	1	0	C457						521775
11		E	C457	I	985	1/1/2023 0:00				200.00	1	0	C457						495030
11		E	C457	I	986	1/1/2023 0:00				200.00	1	0	C457						71407
11		E	C457	I	987	1/1/2023 0:00				200.00	1	0	C457						516045
11		E	C457	I	988	1/1/2023 0:00				200.00	1	0	C457						353930
11		E	C457	I	989	1/1/2023 0:00				200.00	1	0	C457						107458
11		E	C457	I	990	1/1/2023 0:00				200.00	1	0	C457						89573
11		E	C457	I	991	1/1/2023 0:00				200.00	1	0	C457						316810
11		E	C457	I	992	1/1/2023 0:00				200.00	1	0	C457						488609
11		E	C457	I	993	1/1/2023 0:00				200.00	1	0	C457						522348
11		E	C457	I	994	1/1/2023 0:00				200.00	1	0	C457						500712
11		E	C457	I	995	1/1/2023 0:00				200.00	1	0	C457						462515
11		E	C457	I	996	1/1/2023 0:00				200.00	1	0	C457						439577
11		E	C457	I	997	1/1/2023 0:00				200.00	1	0	C457						136028
11		E	C457	I	998	1/1/2023 0:00				200.00	1	0	C457						349718
11		E	C457	I	999	1/1/2023 0:00				200.00	1	0	C457						522036
11		E	C457	I	1000	1/1/2023 0:00				200.00	1	0	C457						229227
11		E	C457	I	1001	1/1/2023 0:00				200.00	1	0	C457						386585
11		E	C457	I	1002	1/1/2023 0:00				200.00	1	0	C457						511434
11		E	C457	I	1003	1/1/2023 0:00				200.00	1	0	C457						500010
11		E	C457	I	1004	1/1/2023 0:00				200.00	1	0	C457						489149
11		E	C457	I	1005	1/1/2023 0:00				200.00	1	0	C457						191591
11		E	C457	I	1006	1/1/2023 0:00				200.00	1	0	C457						362933
11		E	C457	I	1007	1/1/2023 0:00				200.00	1	0	C457						522744
11		E	C457	I	1008	1/1/2023 0:00				200.00	1	0	C457						213206
11		E	C457	I	1009	1/1/2023 0:00				200.00	1	0	C457						13846
11		E	C457	I	1010	1/1/2023 0:00				200.00	1	0	C457						147570
11		E	C457	I	1011	1/1/2023 0:00				200.00	1	0	C457						42440
11		E	C457	I	1012	1/1/2023 0:00				200.00	1	0	C457						119867
11		E	C457	I	1013	1/1/2023 0:00				200.00	1	0	C457						118877
11		E	C457	I	1014	1/1/2023 0:00				200.00	1	0	C457						177068
11		E	C457	I	1015	1/1/2023 0:00				200.00	1	0	C457						55517
11		E	C457	I	1016	1/1/2023 0:00				200.00	1	0	C457						249395
11		E	C457	I	1017	1/1/2023 0:00				200.00	1	0	C457						50666
11		E	C457	I	1018	1/1/2023 0:00				200.00	1	0	C457						36426
11		E	C457	I	1019	1/1/2023 0:00				200.00	1	0	C457						58875
11		E	C457	I	1020	1/1/2023 0:00				200.00	1	0	C457						376990
11		E	C457	I	1021	1/1/2023 0:00				200.00	1	0	C457						288897
11		E	C457	I	1022	1/1/2023 0:00				200.00	1	0	C457						496739
11		E	C457	I	1023	1/1/2023 0:00				200.00	1	0	C457						216976
11		E	C457	I	1024	1/1/2023 0:00				200.00	1	0	C457						10209
11		E	C457	I	1025	1/1/2023 0:00				200.00	1	0	C457						462171
11		E	C457	I	1026	1/1/2023 0:00				200.00	1	0	C457						93062
11		E	C457	I	1027	1/1/2023 0:00				200.00	1	0	C457						142941
11		E	C457	I	1028	1/1/2023 0:00				200.00	1	0	C457						162703
11		E	C457	I	1029	1/1/2023 0:00				200.00	1	0	C457						307333
11		E	C457	I	1030	1/1/2023 0:00				200.00	1	0	C457						261916
11		E	C457	I	1031	1/1/2023 0:00				200.00	1	0	C457						297155
11		E	C457	I	1032	1/1/2023 0:00				200.00	1	0	C457						227517
11		E	C457	I	1033	1/1/2023 0:00				200.00	1	0	C457						51771
11		E	C457	I	1034	1/1/2023 0:00				200.00	1	0	C457						163726
11		E	C457	I	1035	1/1/2023 0:00				200.00	1	0	C457						97790
11		E	C457	I	1036	1/1/2023 0:00				200.00	1	0	C457						66613
11		E	C457	I	1037	1/1/2023 0:00				200.00	1	0	C457						499243
11		E	C457	I	1038	1/1/2023 0:00				200.00	1	0	C457						429947
11		E	C457	I	1039	1/1/2023 0:00				200.00	1	0	C457						226196
11		E	C457	I	1040	1/1/2023 0:00				200.00	1	0	C457						420591
11		E	C457	I	1041	1/1/2023 0:00				200.00	1	0	C457						98426
11		E	C457	I	1042	1/1/2023 0:00				200.00	1	0	C457						39578
11		E	C457	I	1043	1/1/2023 0:00				200.00	1	0	C457						217911
11		E	C457	I	1044	1/1/2023 0:00				200.00	1	0	C457						353450
11		E	C457	I	1045	1/1/2023 0:00				200.00	1	0	C457						61101
11		E	C457	I	1046	1/1/2023 0:00				200.00	1	0	C457						185993
11		E	C457	I	1047	1/1/2023 0:00				200.00	1	0	C457						131490
11		E	C458	I	1048	1/1/2023 0:00				250.00	1	0	C458						512894
11		E	C458	I	1049	1/1/2023 0:00				250.00	1	0	C458						120758
11		E	C458	I	1050	1/1/2023 0:00				250.00	1	0	C458						13961
11		E	C458	I	1051	1/1/2023 0:00				250.00	1	0	C458						205883
11		E	C458	I	1052	1/1/2023 0:00				250.00	1	0	C458						104760
11		E	C458	I	1053	1/1/2023 0:00				200.00	1	0	C458						410796
11		E	C458	I	1054	1/1/2023 0:00				200.00	1	0	C458						511944
11		E	C458	I	1055	1/1/2023 0:00				200.00	1	0	C458						537544
11		E	C458	I	1056	1/1/2023 0:00				200.00	1	0	C458						536719
11		E	C458	I	1057	1/1/2023 0:00				200.00	1	0	C458						511283
11		E	C458	I	1058	1/1/2023 0:00				200.00	1	0	C458						13295
11		E	C458	I	1059	1/1/2023 0:00				200.00	1	0	C458						521898
11		E	C458	I	1060	1/1/2023 0:00				200.00	1	0	C458						499448
11		E	C458	I	1061	1/1/2023 0:00				200.00	1	0	C458						526359
11		E	C458	I	1062	1/1/2023 0:00				200.00	1	0	C458						484827
11		E	C458	I	1063	1/1/2023 0:00				200.00	1	0	C458						537359
11		E	C458	I	1064	1/1/2023 0:00				200.00	1	0	C458						343466
11		E	C458	I	1065	1/1/2023 0:00				200.00	1	0	C458						510388
11		E	C458	I	1066	1/1/2023 0:00				200.00	1	0	C458						509171
11		E	C458	I	1067	1/1/2023 0:00				200.00	1	0	C458						33118
11		E	C458	I	1068	1/1/2023 0:00				200.00	1	0	C458						535078
11		E	C458	I	1069	1/1/2023 0:00				200.00	1	0	C458						506577
11		E	C458	I	1070	1/1/2023 0:00				200.00	1	0	C458						505202
11		E	C458	I	1071	1/1/2023 0:00				200.00	1	0	C458						537316
11		E	C458	I	1072	1/1/2023 0:00				200.00	1	0	C458						495203
11		E	C458	I	1073	1/1/2023 0:00				200.00	1	0	C458						523851
11		E	C458	I	1074	1/1/2023 0:00				200.00	1	0	C458						536132
11		E	C458	I	1075	1/1/2023 0:00				200.00	1	0	C458						162403
11		E	C458	I	1076	1/1/2023 0:00				200.00	1	0	C458						502684
11		E	C458	I	1077	1/1/2023 0:00				200.00	1	0	C458						248918
11		E	C458	I	1078	1/1/2023 0:00				200.00	1	0	C458						513793
11		E	C458	I	1079	1/1/2023 0:00				200.00	1	0	C458						494206
11		E	C458	I	1080	1/1/2023 0:00				200.00	1	0	C458						515800
11		E	C458	I	1081	1/1/2023 0:00				200.00	1	0	C458						399512
11		E	C458	I	1082	1/1/2023 0:00				200.00	1	0	C458						503052
11		E	C458	I	1083	1/1/2023 0:00				200.00	1	0	C458						278866
11		E	C458	I	1084	1/1/2023 0:00				200.00	1	0	C458						211106
11		E	C458	I	1085	1/1/2023 0:00				200.00	1	0	C458						272408
11		E	C458	I	1086	1/1/2023 0:00				200.00	1	0	C458						168390
11		E	C458	I	1087	1/1/2023 0:00				200.00	1	0	C458						503271
11		E	C458	I	1088	1/1/2023 0:00				200.00	1	0	C458						490817
11		E	C458	I	1089	1/1/2023 0:00				200.00	1	0	C458						208574
11		E	C458	I	1090	1/1/2023 0:00				200.00	1	0	C458						302757
11		E	C458	I	1091	1/1/2023 0:00				200.00	1	0	C458						390390
11		E	C458	I	1092	1/1/2023 0:00				200.00	1	0	C458						237353
11		E	C458	I	1093	1/1/2023 0:00				200.00	1	0	C458						58115
11		E	C458	I	1094	1/1/2023 0:00				200.00	1	0	C458						230363
11		E	C458	I	1095	1/1/2023 0:00				200.00	1	0	C458						268050
11		E	C458	I	1096	1/1/2023 0:00				200.00	1	0	C458						367874
11		E	C458	I	1097	1/1/2023 0:00				200.00	1	0	C458						451835
11		E	C458	I	1098	1/1/2023 0:00				200.00	1	0	C458						393430
11		E	C458	I	1099	1/1/2023 0:00				200.00	1	0	C458						490244
11		E	C458	I	1100	1/1/2023 0:00				200.00	1	0	C458						536136
11		E	C458	I	1101	1/1/2023 0:00				200.00	1	0	C458						340175
11		E	C458	I	1102	1/1/2023 0:00				200.00	1	0	C458						525972
11		E	C458	I	1103	1/1/2023 0:00				200.00	1	0	C458						488071
11		E	C458	I	1104	1/1/2023 0:00				200.00	1	0	C458						526583
11		E	C458	I	1105	1/1/2023 0:00				200.00	1	0	C458						495085
11		E	C458	I	1106	1/1/2023 0:00				200.00	1	0	C458						533744
11		E	C458	I	1107	1/1/2023 0:00				200.00	1	0	C458						256193
11		E	C458	I	1108	1/1/2023 0:00				200.00	1	0	C458						381706
11		E	C458	I	1109	1/1/2023 0:00				200.00	1	0	C458						231630
11		E	C458	I	1110	1/1/2023 0:00				200.00	1	0	C458						240416
11		E	C458	I	1111	1/1/2023 0:00				200.00	1	0	C458						204293
11		E	C458	I	1112	1/1/2023 0:00				200.00	1	0	C458						278907
11		E	C458	I	1113	1/1/2023 0:00				200.00	1	0	C458						303040
